Code INSEE;Code Postal;Commune;Département;Région;geo_point_2d;Code Département;Code Région
74103;74700;DOMANCY;HAUTE-SAVOIE;RHONE-ALPES;45.9071921608, 6.66391720268;74;82
74104;74210;DOUSSARD;HAUTE-SAVOIE;RHONE-ALPES;45.7709274033, 6.22183215069;74;82
74105;74140;DOUVAINE;HAUTE-SAVOIE;RHONE-ALPES;46.3063459721, 6.29894207485;74;82
74106;74550;DRAILLANT;HAUTE-SAVOIE;RHONE-ALPES;46.2957245555, 6.4729982985;74;82
74107;74270;DROISY;HAUTE-SAVOIE;RHONE-ALPES;45.961959396, 5.8811939602;74;82
74108;74410;DUINGT;HAUTE-SAVOIE;RHONE-ALPES;45.8204516691, 6.19524357933;74;82
74109;1200;ELOISE;HAUTE-SAVOIE;RHONE-ALPES;46.0837640303, 5.84669856092;74;82
74110;74130;ENTREMONT;HAUTE-SAVOIE;RHONE-ALPES;45.9504525133, 6.3755250744;74;82
74111;74410;ENTREVERNES;HAUTE-SAVOIE;RHONE-ALPES;45.7764785792, 6.18131365622;74;82
74112;74330;EPAGNY;HAUTE-SAVOIE;RHONE-ALPES;45.9440370403, 6.08226977374;74;82
74114;74110;ESSERT-ROMAND;HAUTE-SAVOIE;RHONE-ALPES;46.2023206067, 6.660151187;74;82
74116;74800;ETAUX;HAUTE-SAVOIE;RHONE-ALPES;46.060819717, 6.26988707785;74;82
74117;74150;ETERCY;HAUTE-SAVOIE;RHONE-ALPES;45.8924317262, 6.0079458329;74;82
74118;74100;ETREMBIERES;HAUTE-SAVOIE;RHONE-ALPES;46.1698202877, 6.20839249952;74;82
74119;74500;EVIAN-LES-BAINS;HAUTE-SAVOIE;RHONE-ALPES;46.3924102379, 6.58612507528;74;82
74120;74570;EVIRES;HAUTE-SAVOIE;RHONE-ALPES;46.0421036287, 6.22183912174;74;82
74121;74140;EXCENEVEX;HAUTE-SAVOIE;RHONE-ALPES;46.3467214365, 6.34122172541;74;82
74122;74130;FAUCIGNY;HAUTE-SAVOIE;RHONE-ALPES;46.1164159018, 6.36907611887;74;82
74123;74210;FAVERGES;HAUTE-SAVOIE;RHONE-ALPES;45.749197611, 6.2852126691;74;82
74124;74160;FEIGERES;HAUTE-SAVOIE;RHONE-ALPES;46.1104409048, 6.07310572582;74;82
74126;74890;FESSY;HAUTE-SAVOIE;RHONE-ALPES;46.2708634498, 6.42354470529;74;82
74127;74500;FETERNES;HAUTE-SAVOIE;RHONE-ALPES;46.3490789194, 6.5652955969;74;82
74128;74250;FILLINGES;HAUTE-SAVOIE;RHONE-ALPES;46.1661884948, 6.35020094115;74;82
74129;74200;LA FORCLAZ;HAUTE-SAVOIE;RHONE-ALPES;46.3179930768, 6.61587770566;74;82
74130;74910;FRANCLENS;HAUTE-SAVOIE;RHONE-ALPES;46.0440349953, 5.82444988041;74;82
74131;74270;FRANGY;HAUTE-SAVOIE;RHONE-ALPES;46.0231025542, 5.92267414864;74;82
74133;74240;GAILLARD;HAUTE-SAVOIE;RHONE-ALPES;46.1818085953, 6.20707666644;74;82
74134;74260;LES GETS;HAUTE-SAVOIE;RHONE-ALPES;46.1542288253, 6.66014566051;74;82
74135;74210;GIEZ;HAUTE-SAVOIE;RHONE-ALPES;45.7384038811, 6.24575065655;74;82
74136;74450;LE GRAND-BORNAND;HAUTE-SAVOIE;RHONE-ALPES;45.9562174482, 6.47641784295;74;82
74137;74570;GROISY;HAUTE-SAVOIE;RHONE-ALPES;46.0176333128, 6.17496504174;74;82
74138;74540;GRUFFY;HAUTE-SAVOIE;RHONE-ALPES;45.7831959946, 6.06312063481;74;82
74139;74420;HABERE-LULLIN;HAUTE-SAVOIE;RHONE-ALPES;46.2330939582, 6.462221779;74;82
74140;74420;HABERE-POCHE;HAUTE-SAVOIE;RHONE-ALPES;46.2555235551, 6.47324374853;74;82
74141;74150;HAUTEVILLE-SUR-FIER;HAUTE-SAVOIE;RHONE-ALPES;45.9053969154, 5.97847450903;74;82
74142;74540;HERY-SUR-ALBY;HAUTE-SAVOIE;RHONE-ALPES;45.791943752, 6.01056501234;74;82
74143;74310;LES HOUCHES;HAUTE-SAVOIE;RHONE-ALPES;45.8968732063, 6.8000932715;74;82
74144;74520;JONZIER-EPAGNY;HAUTE-SAVOIE;RHONE-ALPES;46.0765856703, 5.98885636261;74;82
74145;74100;JUVIGNY;HAUTE-SAVOIE;RHONE-ALPES;46.2159934836, 6.2901767957;74;82
74146;74500;LARRINGES;HAUTE-SAVOIE;RHONE-ALPES;46.369808059, 6.58783064485;74;82
74147;74210;LATHUILE;HAUTE-SAVOIE;RHONE-ALPES;45.7732607321, 6.19555768621;74;82
74148;74320;LESCHAUX;HAUTE-SAVOIE;RHONE-ALPES;45.7750459129, 6.11849070484;74;82
74150;74140;LOISIN;HAUTE-SAVOIE;RHONE-ALPES;46.2802184824, 6.30399000794;74;82
74151;74150;LORNAY;HAUTE-SAVOIE;RHONE-ALPES;45.9107999793, 5.88954497297;74;82
74152;74330;LOVAGNY;HAUTE-SAVOIE;RHONE-ALPES;45.9038439081, 6.03434039234;74;82
74153;74380;LUCINGES;HAUTE-SAVOIE;RHONE-ALPES;46.1940296525, 6.32983573974;74;82
74154;74500;LUGRIN;HAUTE-SAVOIE;RHONE-ALPES;46.3933090904, 6.67397267401;74;82
74155;74470;LULLIN;HAUTE-SAVOIE;RHONE-ALPES;46.2792006557, 6.51041633979;74;82
74156;74890;LULLY;HAUTE-SAVOIE;RHONE-ALPES;46.2927550589, 6.40876638382;74;82
74157;74200;LYAUD;HAUTE-SAVOIE;RHONE-ALPES;46.3337086128, 6.52037884691;74;82
74158;74140;MACHILLY;HAUTE-SAVOIE;RHONE-ALPES;46.2555120151, 6.32281411543;74;82
74159;74300;MAGLAND;HAUTE-SAVOIE;RHONE-ALPES;46.0010482843, 6.63346275001;74;82
74160;74230;MANIGOD;HAUTE-SAVOIE;RHONE-ALPES;45.850295364, 6.40113588124;74;82
74161;74150;MARCELLAZ-ALBANAIS;HAUTE-SAVOIE;RHONE-ALPES;45.8707666438, 5.99966381928;74;82
74162;74250;MARCELLAZ;HAUTE-SAVOIE;RHONE-ALPES;46.1452555386, 6.35771780068;74;82
74163;74200;MARGENCEL;HAUTE-SAVOIE;RHONE-ALPES;46.3315818048, 6.42253424763;74;82
74164;74970;MARIGNIER;HAUTE-SAVOIE;RHONE-ALPES;46.0950289167, 6.4944693169;74;82
74165;74150;MARIGNY-SAINT-MARCEL;HAUTE-SAVOIE;RHONE-ALPES;45.8298777839, 5.98423746783;74;82
74166;74200;MARIN;HAUTE-SAVOIE;RHONE-ALPES;46.374432028, 6.52367394025;74;82
74167;74210;MARLENS;HAUTE-SAVOIE;RHONE-ALPES;45.7653898846, 6.35142628779;74;82
74168;74270;MARLIOZ;HAUTE-SAVOIE;RHONE-ALPES;46.0270380688, 6.00829884912;74;82
74169;74460;MARNAZ;HAUTE-SAVOIE;RHONE-ALPES;46.0518903759, 6.5224156191;74;82
74170;74150;MASSINGY;HAUTE-SAVOIE;RHONE-ALPES;45.8267941245, 5.91585359049;74;82
74171;74140;MASSONGY;HAUTE-SAVOIE;RHONE-ALPES;46.3230559823, 6.32549950668;74;82
74172;74500;MAXILLY-SUR-LEMAN;HAUTE-SAVOIE;RHONE-ALPES;46.393993609, 6.6339170176;74;82
74173;74120;MEGEVE;HAUTE-SAVOIE;RHONE-ALPES;45.8401573581, 6.62348394015;74;82
74174;74490;MEGEVETTE;HAUTE-SAVOIE;RHONE-ALPES;46.208458258, 6.51327068897;74;82
74175;74500;MEILLERIE;HAUTE-SAVOIE;RHONE-ALPES;46.4006869695, 6.73172142623;74;82
74176;74290;MENTHON-SAINT-BERNARD;HAUTE-SAVOIE;RHONE-ALPES;45.8653434236, 6.19371720419;74;82
74177;74350;MENTHONNEX-EN-BORNES;HAUTE-SAVOIE;RHONE-ALPES;46.0594628782, 6.17994135372;74;82
74178;74270;MENTHONNEX-SOUS-CLERMONT;HAUTE-SAVOIE;RHONE-ALPES;45.9618992174, 5.93569269941;74;82
74179;74330;MESIGNY;HAUTE-SAVOIE;RHONE-ALPES;45.9864538672, 6.00616944554;74;82
74180;74140;MESSERY;HAUTE-SAVOIE;RHONE-ALPES;46.3456509574, 6.29932822194;74;82
74181;74370;METZ-TESSY;HAUTE-SAVOIE;RHONE-ALPES;45.9384451295, 6.10517585602;74;82
74182;74960;MEYTHET;HAUTE-SAVOIE;RHONE-ALPES;45.9184414725, 6.09688746113;74;82
74183;74440;MIEUSSY;HAUTE-SAVOIE;RHONE-ALPES;46.1453438048, 6.53345961052;74;82
74184;74270;MINZIER;HAUTE-SAVOIE;RHONE-ALPES;46.0551645606, 5.99089024403;74;82
74185;74560;MONNETIER-MORNEX;HAUTE-SAVOIE;RHONE-ALPES;46.1525800446, 6.21241233878;74;82
74186;74600;MONTAGNY-LES-LANCHES;HAUTE-SAVOIE;RHONE-ALPES;45.8589669749, 6.04681935916;74;82
74187;74210;MONTMIN;HAUTE-SAVOIE;RHONE-ALPES;45.8024912818, 6.26769807231;74;82
74188;74110;MONTRIOND;HAUTE-SAVOIE;RHONE-ALPES;46.2066444762, 6.74359316824;74;82
74189;74130;MONT-SAXONNEX;HAUTE-SAVOIE;RHONE-ALPES;46.0351333935, 6.47990420928;74;82
74190;74440;MORILLON;HAUTE-SAVOIE;RHONE-ALPES;46.0632390772, 6.67318237741;74;82
74191;74110;MORZINE;HAUTE-SAVOIE;RHONE-ALPES;46.1732135057, 6.74252144427;74;82
74192;74150;MOYE;HAUTE-SAVOIE;RHONE-ALPES;45.8711582586, 5.89506512149;74;82
74193;74560;LA MURAZ;HAUTE-SAVOIE;RHONE-ALPES;46.1193345153, 6.19613166236;74;82
74194;74540;MURES;HAUTE-SAVOIE;RHONE-ALPES;45.8062692849, 6.03921790944;74;82
74195;74270;MUSIEGES;HAUTE-SAVOIE;RHONE-ALPES;46.014191585, 5.95578712285;74;82
74196;74300;NANCY-SUR-CLUSES;HAUTE-SAVOIE;RHONE-ALPES;46.0239034674, 6.57403286211;74;82
74197;74380;NANGY;HAUTE-SAVOIE;RHONE-ALPES;46.1500146903, 6.30645788987;74;82
74198;74370;NAVES-PARMELAN;HAUTE-SAVOIE;RHONE-ALPES;45.9320249832, 6.19716046431;74;82
74199;74140;NERNIER;HAUTE-SAVOIE;RHONE-ALPES;46.3615754637, 6.30527066431;74;82
74200;74500;NEUVECELLE;HAUTE-SAVOIE;RHONE-ALPES;46.3921186949, 6.60933233238;74;82
74201;74160;NEYDENS;HAUTE-SAVOIE;RHONE-ALPES;46.118085274, 6.10360630627;74;82
74202;74330;NONGLARD;HAUTE-SAVOIE;RHONE-ALPES;45.9228803405, 6.02730833828;74;82
74203;74500;NOVEL;HAUTE-SAVOIE;RHONE-ALPES;46.3613258341, 6.76382065877;74;82
74204;74370;LES OLLIERES;HAUTE-SAVOIE;RHONE-ALPES;45.9816487094, 6.18789182586;74;82
74205;74490;ONNION;HAUTE-SAVOIE;RHONE-ALPES;46.1816924284, 6.49869806571;74;82
74206;74550;ORCIER;HAUTE-SAVOIE;RHONE-ALPES;46.3132216712, 6.50123814187;74;82
74208;74190;PASSY;HAUTE-SAVOIE;RHONE-ALPES;45.9545838758, 6.74056895873;74;82
74209;74250;PEILLONNEX;HAUTE-SAVOIE;RHONE-ALPES;46.1323903269, 6.38235648259;74;82
74210;74550;PERRIGNIER;HAUTE-SAVOIE;RHONE-ALPES;46.3062097696, 6.43566112571;74;82
74211;74930;PERS-JUSSY;HAUTE-SAVOIE;RHONE-ALPES;46.1018355447, 6.25852776575;74;82
74212;74130;LE PETIT-BORNAND-LES-GLIERES;HAUTE-SAVOIE;RHONE-ALPES;45.9971884762, 6.3914422283;74;82
74213;74330;POISY;HAUTE-SAVOIE;RHONE-ALPES;45.9189291023, 6.06312526002;74;82
74215;74120;PRAZ-SUR-ARLY;HAUTE-SAVOIE;RHONE-ALPES;45.8273830963, 6.58013212731;74;82
74216;74160;PRESILLY;HAUTE-SAVOIE;RHONE-ALPES;46.0850070124, 6.09107599342;74;82
74217;74370;PRINGY;HAUTE-SAVOIE;RHONE-ALPES;45.9566469348, 6.10912303815;74;82
74218;74500;PUBLIER;HAUTE-SAVOIE;RHONE-ALPES;46.3896985259, 6.54164965422;74;82
74219;74600;QUINTAL;HAUTE-SAVOIE;RHONE-ALPES;45.8329607054, 6.09119171062;74;82
74220;74930;REIGNIER-ESERY;HAUTE-SAVOIE;RHONE-ALPES;46.1353479879, 6.26126122824;74;82
74221;74950;LE REPOSOIR;HAUTE-SAVOIE;RHONE-ALPES;45.9970981338, 6.52628371874;74;82
74222;74200;REYVROZ;HAUTE-SAVOIE;RHONE-ALPES;46.324542262, 6.56224816436;74;82
74223;74440;LA RIVIERE-ENVERSE;HAUTE-SAVOIE;RHONE-ALPES;46.0896743627, 6.63334619957;74;82
74224;74800;LA ROCHE-SUR-FORON;HAUTE-SAVOIE;RHONE-ALPES;46.0431484138, 6.30107653595;74;82
74225;74150;RUMILLY;HAUTE-SAVOIE;RHONE-ALPES;45.8555126651, 5.94075287432;74;82
74226;74420;SAINT-ANDRE-DE-BOEGE;HAUTE-SAVOIE;RHONE-ALPES;46.1932380604, 6.3815476772;74;82
74228;74350;SAINT-BLAISE;HAUTE-SAVOIE;RHONE-ALPES;46.0663582053, 6.09154099437;74;82
74229;74140;SAINT-CERGUES;HAUTE-SAVOIE;RHONE-ALPES;46.2308494715, 6.32552147286;74;82
74231;74150;SAINT-EUSEBE;HAUTE-SAVOIE;RHONE-ALPES;45.9294639513, 5.96296409626;74;82
74232;74410;SAINT-EUSTACHE;HAUTE-SAVOIE;RHONE-ALPES;45.7953730789, 6.15214933541;74;82
74233;74540;SAINT-FELIX;HAUTE-SAVOIE;RHONE-ALPES;45.8078414616, 5.97720329575;74;82
74234;74210;SAINT-FERREOL;HAUTE-SAVOIE;RHONE-ALPES;45.7833203062, 6.30718276137;74;82
74235;74910;SAINT-GERMAIN-SUR-RHONE;HAUTE-SAVOIE;RHONE-ALPES;46.0700297768, 5.82592326437;74;82
74236;74170;SAINT-GERVAIS-LES-BAINS;HAUTE-SAVOIE;RHONE-ALPES;45.8571864862, 6.74016257718;74;82
74237;74500;SAINT-GINGOLPH;HAUTE-SAVOIE;RHONE-ALPES;46.3882088835, 6.77810230849;74;82
74238;74430;SAINT-JEAN-D'AULPS;HAUTE-SAVOIE;RHONE-ALPES;46.2278739142, 6.66076731793;74;82
74239;74450;SAINT-JEAN-DE-SIXT;HAUTE-SAVOIE;RHONE-ALPES;45.9242802891, 6.40961538858;74;82
74240;74250;SAINT-JEAN-DE-THOLOME;HAUTE-SAVOIE;RHONE-ALPES;46.1107199959, 6.41494686229;74;82
74241;74490;SAINT-JEOIRE;HAUTE-SAVOIE;RHONE-ALPES;46.1392092512, 6.46500057209;74;82
74242;74410;SAINT-JORIOZ;HAUTE-SAVOIE;RHONE-ALPES;45.822898265, 6.14963663908;74;82
74243;74160;SAINT-JULIEN-EN-GENEVOIS;HAUTE-SAVOIE;RHONE-ALPES;46.139365545, 6.07881171095;74;82
74244;74800;SAINT-LAURENT;HAUTE-SAVOIE;RHONE-ALPES;46.0373461357, 6.35335860666;74;82
74245;74370;SAINT-MARTIN-BELLEVUE;HAUTE-SAVOIE;RHONE-ALPES;45.9714139291, 6.13897086918;74;82
74249;74500;SAINT-PAUL-EN-CHABLAIS;HAUTE-SAVOIE;RHONE-ALPES;46.3693047939, 6.63664025494;74;82
74250;74800;SAINT-PIERRE-EN-FAUCIGNY;HAUTE-SAVOIE;RHONE-ALPES;46.063686335, 6.37244945345;74;82
74252;74300;SAINT-SIGISMOND;HAUTE-SAVOIE;RHONE-ALPES;46.0753265855, 6.61651398785;74;82
74253;74800;SAINT-SIXT;HAUTE-SAVOIE;RHONE-ALPES;46.0419013961, 6.32297351763;74;82
74254;74540;SAINT-SYLVESTRE;HAUTE-SAVOIE;RHONE-ALPES;45.8403822562, 6.01327128168;74;82
74255;74150;SALES;HAUTE-SAVOIE;RHONE-ALPES;45.8821225736, 5.96006746807;74;82
74256;74700;SALLANCHES;HAUTE-SAVOIE;RHONE-ALPES;45.9468155788, 6.60711053078;74;82
74257;74270;SALLENOVES;HAUTE-SAVOIE;RHONE-ALPES;46.0029977511, 5.99114541965;74;82
74258;74340;SAMOENS;HAUTE-SAVOIE;RHONE-ALPES;46.0878467821, 6.74329361493;74;82
74259;74350;LE SAPPEY;HAUTE-SAVOIE;RHONE-ALPES;46.0883274931, 6.16118965479;74;82
74260;74520;SAVIGNY;HAUTE-SAVOIE;RHONE-ALPES;46.0694979288, 5.95170767195;74;82
74261;74420;SAXEL;HAUTE-SAVOIE;RHONE-ALPES;46.2447795601, 6.40325461428;74;82
74262;74930;SCIENTRIER;HAUTE-SAVOIE;RHONE-ALPES;46.1202601258, 6.31761155339;74;82
74263;74140;SCIEZ;HAUTE-SAVOIE;RHONE-ALPES;46.3247332955, 6.38071834154;74;82
74264;74950;SCIONZIER;HAUTE-SAVOIE;RHONE-ALPES;46.0486254419, 6.54669166581;74;82
74265;74230;SERRAVAL;HAUTE-SAVOIE;RHONE-ALPES;45.8118131571, 6.33496579827;74;82
74266;74310;SERVOZ;HAUTE-SAVOIE;RHONE-ALPES;45.9454311308, 6.78543826857;74;82
74267;74320;SEVRIER;HAUTE-SAVOIE;RHONE-ALPES;45.8555012829, 6.13806338899;74;82
74268;74600;SEYNOD;HAUTE-SAVOIE;RHONE-ALPES;45.8651082916, 6.08376465474;74;82
74269;74910;SEYSSEL;HAUTE-SAVOIE;RHONE-ALPES;45.959506245, 5.8529871085;74;82
74270;74210;SEYTHENEX;HAUTE-SAVOIE;RHONE-ALPES;45.7066487132, 6.28616971906;74;82
74271;74430;SEYTROUX;HAUTE-SAVOIE;RHONE-ALPES;46.2397817737, 6.60295956835;74;82
74272;74330;SILLINGY;HAUTE-SAVOIE;RHONE-ALPES;45.9489088866, 6.02753426428;74;82
74273;74740;SIXT-FER-A-CHEVAL;HAUTE-SAVOIE;RHONE-ALPES;46.0542010133, 6.81232553172;74;82
74274;74150;VAL-DE-FIER;HAUTE-SAVOIE;RHONE-ALPES;45.9279912564, 5.89294651172;74;82
74275;74290;TALLOIRES;HAUTE-SAVOIE;RHONE-ALPES;45.8357923857, 6.23052089871;74;82
74276;74440;TANINGES;HAUTE-SAVOIE;RHONE-ALPES;46.1265071577, 6.60770716363;74;82
74278;74300;THYEZ;HAUTE-SAVOIE;RHONE-ALPES;46.0881937629, 6.53665081936;74;82
74279;74500;THOLLON-LES-MEMISES;HAUTE-SAVOIE;RHONE-ALPES;46.3828568354, 6.7291180359;74;82
74280;74230;THONES;HAUTE-SAVOIE;RHONE-ALPES;45.8852613668, 6.31953220709;74;82
74281;74200;THONON-LES-BAINS;HAUTE-SAVOIE;RHONE-ALPES;46.3704258049, 6.48194336071;74;82
74282;74570;THORENS-GLIERES;HAUTE-SAVOIE;RHONE-ALPES;45.9923733891, 6.28837579239;74;82
74283;74150;THUSY;HAUTE-SAVOIE;RHONE-ALPES;45.949872762, 5.96377064209;74;82
74284;74250;LA TOUR;HAUTE-SAVOIE;RHONE-ALPES;46.1336564558, 6.43183287509;74;82
74285;74910;USINENS;HAUTE-SAVOIE;RHONE-ALPES;46.0141101531, 5.85064952145;74;82
74286;74360;VACHERESSE;HAUTE-SAVOIE;RHONE-ALPES;46.3228440674, 6.7065933809;74;82
74287;74470;VAILLY;HAUTE-SAVOIE;RHONE-ALPES;46.2936006568, 6.55263148753;74;82
74288;74520;VALLEIRY;HAUTE-SAVOIE;RHONE-ALPES;46.1152145208, 5.97022697234;74;82
74289;74150;VALLIERES;HAUTE-SAVOIE;RHONE-ALPES;45.9052695634, 5.94190689609;74;82
74290;74660;VALLORCINE;HAUTE-SAVOIE;RHONE-ALPES;46.025877178, 6.90055556449;74;82
74291;74270;VANZY;HAUTE-SAVOIE;RHONE-ALPES;46.0345033012, 5.87850321489;74;82
74292;74150;VAULX;HAUTE-SAVOIE;RHONE-ALPES;45.9255788911, 5.99894217943;74;82
74293;74140;VEIGY-FONCENEX;HAUTE-SAVOIE;RHONE-ALPES;46.2703256602, 6.26781250084;74;82
74294;74440;VERCHAIX;HAUTE-SAVOIE;RHONE-ALPES;46.1211763071, 6.68814243155;74;82
74295;74200;LA VERNAZ;HAUTE-SAVOIE;RHONE-ALPES;46.3073602687, 6.59539098914;74;82
74296;74160;VERS;HAUTE-SAVOIE;RHONE-ALPES;46.088423154, 6.02493398653;74;82
74297;74150;VERSONNEX;HAUTE-SAVOIE;RHONE-ALPES;45.9261649892, 5.92765676795;74;82
74298;74100;VETRAZ-MONTHOUX;HAUTE-SAVOIE;RHONE-ALPES;46.1810228514, 6.26266311995;74;82
74299;74290;VEYRIER-DU-LAC;HAUTE-SAVOIE;RHONE-ALPES;45.8857432709, 6.17657908258;74;82
74301;74420;VILLARD;HAUTE-SAVOIE;RHONE-ALPES;46.2123462222, 6.450248937;74;82
74302;74230;LES VILLARDS-SUR-THONES;HAUTE-SAVOIE;RHONE-ALPES;45.9132702752, 6.37458702668;74;82
74303;74370;VILLAZ;HAUTE-SAVOIE;RHONE-ALPES;45.9532681771, 6.20133049908;74;82
74304;74250;VILLE-EN-SALLAZ;HAUTE-SAVOIE;RHONE-ALPES;46.1451320833, 6.42263248025;74;82
74305;74100;VILLE-LA-GRAND;HAUTE-SAVOIE;RHONE-ALPES;46.2044481273, 6.26056985125;74;82
74306;74350;VILLY-LE-BOUVERET;HAUTE-SAVOIE;RHONE-ALPES;46.0442515744, 6.15921118422;74;82
74307;74350;VILLY-LE-PELLOUX;HAUTE-SAVOIE;RHONE-ALPES;46.0004341516, 6.13625958374;74;82
74308;74500;VINZIER;HAUTE-SAVOIE;RHONE-ALPES;46.3449767077, 6.61043449085;74;82
74309;74580;VIRY;HAUTE-SAVOIE;RHONE-ALPES;46.1193528783, 6.02496587452;74;82
74310;74540;VIUZ-LA-CHIESAZ;HAUTE-SAVOIE;RHONE-ALPES;45.8113073621, 6.07554631236;74;82
74311;74250;VIUZ-EN-SALLAZ;HAUTE-SAVOIE;RHONE-ALPES;46.1640902035, 6.4072679008;74;82
74312;74130;VOUGY;HAUTE-SAVOIE;RHONE-ALPES;46.066690083, 6.48527967486;74;82
74313;74350;VOVRAY-EN-BORNES;HAUTE-SAVOIE;RHONE-ALPES;46.0630306503, 6.14060275314;74;82
74314;74520;VULBENS;HAUTE-SAVOIE;RHONE-ALPES;46.1094500847, 5.9361888099;74;82
74315;74140;YVOIRE;HAUTE-SAVOIE;RHONE-ALPES;46.3635082871, 6.33214094024;74;82
75100;75000;PARIS;PARIS;ILE-DE-FRANCE;48.856614, 2.3522219;75;11
75101;75001;PARIS-1ER-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8626304852, 2.33629344655;75;11
75102;75002;PARIS-2E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8679033789, 2.34410716666;75;11
75103;75003;PARIS-3E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8630541318, 2.35936105897;75;11
75104;75004;PARIS-4E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.854228282, 2.35736193814;75;11
75105;75005;PARIS-5E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8445086596, 2.34985938556;75;11
75106;75006;PARIS-6E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8489680919, 2.33267089859;75;11
75107;75007;PARIS-7E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8560825982, 2.31243868773;75;11
75108;75008;PARIS-8E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8725272666, 2.31258256042;75;11
75109;75009;PARIS-9E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8768961624, 2.33746024139;75;11
75110;75010;PARIS-10E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8760285569, 2.36111290456;75;11
75111;75011;PARIS-11E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8594154976, 2.37874106024;75;11
75112;75012;PARIS-12E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8351562307, 2.41980703497;75;11
75113;75013;PARIS-13E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8287176845, 2.36246822852;75;11
75114;75014;PARIS-14E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8289932116, 2.32710088326;75;11
75115;75015;PARIS-15E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8401554186, 2.29355937244;75;11
75116;75016;PARIS-16E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8603987604, 2.2620995594;75;11
75117;75017;PARIS-17E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8873371665, 2.30748555949;75;11
75118;75018;PARIS-18E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8927350746, 2.34871193387;75;11
75119;75019;PARIS-19E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.886868623, 2.38469432787;75;11
75120;75020;PARIS-20E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;48.8631867774, 2.40081982673;75;11
76001;76190;ALLOUVILLE-BELLEFOSSE;SEINE-MARITIME;HAUTE-NORMANDIE;49.5946409573, 0.665436022637;76;23
76002;76640;ALVIMARE;SEINE-MARITIME;HAUTE-NORMANDIE;49.6071633233, 0.63205346079;76;23
76004;76550;AMBRUMESNIL;SEINE-MARITIME;HAUTE-NORMANDIE;49.8584810142, 0.983755211163;76;23
